matelda_index,col
820,sched_arr_time
821,sched_arr_time
822,sched_arr_time
823,sched_arr_time
825,sched_arr_time
826,sched_arr_time
828,sched_arr_time
831,sched_arr_time
832,sched_arr_time
833,sched_arr_time
834,sched_arr_time
836,sched_arr_time
839,sched_arr_time
840,sched_arr_time
843,sched_arr_time
844,sched_arr_time
845,sched_arr_time
848,sched_arr_time
849,sched_arr_time
851,sched_arr_time
852,sched_arr_time
856,sched_arr_time
857,sched_arr_time
861,sched_arr_time
863,sched_arr_time
865,sched_arr_time
866,sched_arr_time
867,sched_arr_time
870,sched_arr_time
871,sched_arr_time
872,sched_arr_time
873,sched_arr_time
877,sched_arr_time
879,sched_arr_time
880,sched_arr_time
883,sched_arr_time
884,sched_arr_time
885,sched_arr_time
886,sched_arr_time
887,sched_arr_time
888,sched_arr_time
894,sched_arr_time
896,sched_arr_time
899,sched_arr_time
903,sched_arr_time
914,sched_arr_time
917,sched_arr_time
925,sched_arr_time
926,sched_arr_time
935,sched_arr_time
938,sched_arr_time
947,sched_arr_time
950,sched_arr_time
952,sched_arr_time
953,sched_arr_time
960,sched_arr_time
964,sched_arr_time
991,sched_arr_time
992,sched_arr_time
998,sched_arr_time
999,sched_arr_time
1003,sched_arr_time
1025,sched_arr_time
1026,sched_arr_time
1034,sched_arr_time
1035,sched_arr_time
1037,sched_arr_time
1041,sched_arr_time
1042,sched_arr_time
1045,sched_arr_time
1046,sched_arr_time
1058,sched_arr_time
1071,sched_arr_time
1074,sched_arr_time
1078,sched_arr_time
1079,sched_arr_time
1080,sched_arr_time
1081,sched_arr_time
1082,sched_arr_time
1084,sched_arr_time
1085,sched_arr_time
1087,sched_arr_time
1090,sched_arr_time
1091,sched_arr_time
1092,sched_arr_time
1093,sched_arr_time
1095,sched_arr_time
1098,sched_arr_time
1099,sched_arr_time
1102,sched_arr_time
1103,sched_arr_time
1104,sched_arr_time
1107,sched_arr_time
1108,sched_arr_time
1110,sched_arr_time
1111,sched_arr_time
1115,sched_arr_time
1116,sched_arr_time
1120,sched_arr_time
1122,sched_arr_time
1124,sched_arr_time
1125,sched_arr_time
1129,sched_arr_time
1130,sched_arr_time
1131,sched_arr_time
1132,sched_arr_time
1136,sched_arr_time
1138,sched_arr_time
1139,sched_arr_time
1140,sched_arr_time
1142,sched_arr_time
1143,sched_arr_time
1144,sched_arr_time
1145,sched_arr_time
1146,sched_arr_time
1147,sched_arr_time
1153,sched_arr_time
1155,sched_arr_time
1158,sched_arr_time
1162,sched_arr_time
1172,sched_arr_time
1175,sched_arr_time
1176,sched_arr_time
1179,sched_arr_time
1186,sched_arr_time
1192,sched_arr_time
1193,sched_arr_time
1202,sched_arr_time
1203,sched_arr_time
1206,sched_arr_time
1207,sched_arr_time
1208,sched_arr_time
1211,sched_arr_time
1223,sched_arr_time
1225,sched_arr_time
1226,sched_arr_time
1227,sched_arr_time
1228,sched_arr_time
1229,sched_arr_time
1231,sched_arr_time
1232,sched_arr_time
1233,sched_arr_time
1234,sched_arr_time
1236,sched_arr_time
1239,sched_arr_time
1240,sched_arr_time
1241,sched_arr_time
1242,sched_arr_time
1243,sched_arr_time
1246,sched_arr_time
1247,sched_arr_time
1249,sched_arr_time
1250,sched_arr_time
1253,sched_arr_time
1254,sched_arr_time
1255,sched_arr_time
1256,sched_arr_time
1257,sched_arr_time
1258,sched_arr_time
1259,sched_arr_time
1262,sched_arr_time
1263,sched_arr_time
1265,sched_arr_time
1266,sched_arr_time
1267,sched_arr_time
1268,sched_arr_time
1269,sched_arr_time
1270,sched_arr_time
1272,sched_arr_time
1273,sched_arr_time
1274,sched_arr_time
1275,sched_arr_time
1276,sched_arr_time
1277,sched_arr_time
1278,sched_arr_time
1280,sched_arr_time
1281,sched_arr_time
1282,sched_arr_time
1283,sched_arr_time
1285,sched_arr_time
1286,sched_arr_time
1287,sched_arr_time
1288,sched_arr_time
1289,sched_arr_time
1290,sched_arr_time
1291,sched_arr_time
1292,sched_arr_time
1294,sched_arr_time
1295,sched_arr_time
1296,sched_arr_time
1297,sched_arr_time
1298,sched_arr_time
1299,sched_arr_time
1300,sched_arr_time
1303,sched_arr_time
1304,sched_arr_time
1305,sched_arr_time
1306,sched_arr_time
1307,sched_arr_time
1309,sched_arr_time
1310,sched_arr_time
1311,sched_arr_time
1312,sched_arr_time
1313,sched_arr_time
1314,sched_arr_time
1316,sched_arr_time
1317,sched_arr_time
1318,sched_arr_time
1320,sched_arr_time
1321,sched_arr_time
1322,sched_arr_time
1326,sched_arr_time
1332,sched_arr_time
1340,sched_arr_time
1345,sched_arr_time
1351,sched_arr_time
1352,sched_arr_time
1365,sched_arr_time
1368,sched_arr_time
1378,sched_arr_time
1384,sched_arr_time
1385,sched_arr_time
1387,sched_arr_time
1388,sched_arr_time
1402,sched_arr_time
1404,sched_arr_time
1405,sched_arr_time
1407,sched_arr_time
1413,sched_arr_time
1420,sched_arr_time
1424,sched_arr_time
1487,sched_arr_time
1489,sched_arr_time
1490,sched_arr_time
1491,sched_arr_time
1492,sched_arr_time
1493,sched_arr_time
1495,sched_arr_time
1496,sched_arr_time
1497,sched_arr_time
1498,sched_arr_time
1500,sched_arr_time
1503,sched_arr_time
1504,sched_arr_time
1505,sched_arr_time
1506,sched_arr_time
1507,sched_arr_time
1510,sched_arr_time
1511,sched_arr_time
1513,sched_arr_time
1514,sched_arr_time
1517,sched_arr_time
1518,sched_arr_time
1519,sched_arr_time
1520,sched_arr_time
1521,sched_arr_time
1522,sched_arr_time
1523,sched_arr_time
1526,sched_arr_time
1527,sched_arr_time
1529,sched_arr_time
1530,sched_arr_time
1531,sched_arr_time
1532,sched_arr_time
1533,sched_arr_time
1534,sched_arr_time
1536,sched_arr_time
1537,sched_arr_time
1538,sched_arr_time
1539,sched_arr_time
1540,sched_arr_time
1541,sched_arr_time
1542,sched_arr_time
1544,sched_arr_time
1545,sched_arr_time
1546,sched_arr_time
1547,sched_arr_time
1549,sched_arr_time
1550,sched_arr_time
1551,sched_arr_time
1552,sched_arr_time
1553,sched_arr_time
1554,sched_arr_time
1555,sched_arr_time
1556,sched_arr_time
1558,sched_arr_time
1559,sched_arr_time
1560,sched_arr_time
1561,sched_arr_time
1562,sched_arr_time
1563,sched_arr_time
1564,sched_arr_time
1567,sched_arr_time
1568,sched_arr_time
1569,sched_arr_time
1570,sched_arr_time
1571,sched_arr_time
1573,sched_arr_time
1574,sched_arr_time
1575,sched_arr_time
1576,sched_arr_time
1577,sched_arr_time
1578,sched_arr_time
1580,sched_arr_time
1581,sched_arr_time
1582,sched_arr_time
1584,sched_arr_time
1585,sched_arr_time
1586,sched_arr_time
1592,sched_arr_time
1613,sched_arr_time
1615,sched_arr_time
1617,sched_arr_time
1618,sched_arr_time
1620,sched_arr_time
1621,sched_arr_time
1622,sched_arr_time
1628,sched_arr_time
1630,sched_arr_time
1631,sched_arr_time
1632,sched_arr_time
1642,sched_arr_time
1643,sched_arr_time
1645,sched_arr_time
1649,sched_arr_time
1651,sched_arr_time
1653,sched_arr_time
1657,sched_arr_time
1660,sched_arr_time
1744,sched_arr_time
1747,sched_arr_time
1759,sched_arr_time
1762,sched_arr_time
1766,sched_arr_time
1767,sched_arr_time
1768,sched_arr_time
1769,sched_arr_time
1770,sched_arr_time
1772,sched_arr_time
1773,sched_arr_time
1775,sched_arr_time
1778,sched_arr_time
1779,sched_arr_time
1780,sched_arr_time
1781,sched_arr_time
1783,sched_arr_time
1786,sched_arr_time
1787,sched_arr_time
1790,sched_arr_time
1791,sched_arr_time
1792,sched_arr_time
1795,sched_arr_time
1796,sched_arr_time
1798,sched_arr_time
1799,sched_arr_time
1803,sched_arr_time
1804,sched_arr_time
1808,sched_arr_time
1810,sched_arr_time
1812,sched_arr_time
1813,sched_arr_time
1814,sched_arr_time
1817,sched_arr_time
1818,sched_arr_time
1819,sched_arr_time
1820,sched_arr_time
1824,sched_arr_time
1826,sched_arr_time
1827,sched_arr_time
1830,sched_arr_time
1831,sched_arr_time
1832,sched_arr_time
1833,sched_arr_time
1834,sched_arr_time
1835,sched_arr_time
1841,sched_arr_time
1843,sched_arr_time
1846,sched_arr_time
1850,sched_arr_time
1951,sched_arr_time
1954,sched_arr_time
1958,sched_arr_time
1959,sched_arr_time
1960,sched_arr_time
1961,sched_arr_time
1962,sched_arr_time
1964,sched_arr_time
1965,sched_arr_time
1967,sched_arr_time
1970,sched_arr_time
1971,sched_arr_time
1972,sched_arr_time
1973,sched_arr_time
1975,sched_arr_time
1978,sched_arr_time
1979,sched_arr_time
1982,sched_arr_time
1983,sched_arr_time
1984,sched_arr_time
1987,sched_arr_time
1988,sched_arr_time
1990,sched_arr_time
1991,sched_arr_time
1995,sched_arr_time
1996,sched_arr_time
2000,sched_arr_time
2002,sched_arr_time
2004,sched_arr_time
2005,sched_arr_time
2009,sched_arr_time
2010,sched_arr_time
2011,sched_arr_time
2012,sched_arr_time
2016,sched_arr_time
2018,sched_arr_time
2019,sched_arr_time
2020,sched_arr_time
2022,sched_arr_time
2023,sched_arr_time
2024,sched_arr_time
2025,sched_arr_time
2026,sched_arr_time
2027,sched_arr_time
2033,sched_arr_time
2035,sched_arr_time
2038,sched_arr_time
2042,sched_arr_time
2051,sched_arr_time
2054,sched_arr_time
2058,sched_arr_time
2059,sched_arr_time
2060,sched_arr_time
2061,sched_arr_time
2062,sched_arr_time
2064,sched_arr_time
2065,sched_arr_time
2067,sched_arr_time
2070,sched_arr_time
2071,sched_arr_time
2072,sched_arr_time
2073,sched_arr_time
2075,sched_arr_time
2078,sched_arr_time
2079,sched_arr_time
2082,sched_arr_time
2083,sched_arr_time
2084,sched_arr_time
2087,sched_arr_time
2088,sched_arr_time
2090,sched_arr_time
2091,sched_arr_time
2095,sched_arr_time
2096,sched_arr_time
2100,sched_arr_time
2102,sched_arr_time
2104,sched_arr_time
2105,sched_arr_time
2106,sched_arr_time
2109,sched_arr_time
2110,sched_arr_time
2111,sched_arr_time
2112,sched_arr_time
2116,sched_arr_time
2118,sched_arr_time
2119,sched_arr_time
2122,sched_arr_time
2123,sched_arr_time
2124,sched_arr_time
2125,sched_arr_time
2126,sched_arr_time
2127,sched_arr_time
2133,sched_arr_time
2135,sched_arr_time
2138,sched_arr_time
2142,sched_arr_time
2150,sched_arr_time
2153,sched_arr_time
2156,sched_arr_time
2159,sched_arr_time
2163,sched_arr_time
2164,sched_arr_time
2165,sched_arr_time
2166,sched_arr_time
2167,sched_arr_time
2169,sched_arr_time
2170,sched_arr_time
2172,sched_arr_time
2175,sched_arr_time
2176,sched_arr_time
2177,sched_arr_time
2178,sched_arr_time
2180,sched_arr_time
2183,sched_arr_time
2184,sched_arr_time
2187,sched_arr_time
2188,sched_arr_time
2189,sched_arr_time
2192,sched_arr_time
2193,sched_arr_time
2195,sched_arr_time
2196,sched_arr_time
2200,sched_arr_time
2201,sched_arr_time
2205,sched_arr_time
2207,sched_arr_time
2209,sched_arr_time
2210,sched_arr_time
2214,sched_arr_time
2215,sched_arr_time
2216,sched_arr_time
2217,sched_arr_time
2221,sched_arr_time
2223,sched_arr_time
2224,sched_arr_time
2225,sched_arr_time
2227,sched_arr_time
2228,sched_arr_time
2229,sched_arr_time
2230,sched_arr_time
2231,sched_arr_time
2232,sched_arr_time
2238,sched_arr_time
2240,sched_arr_time
2243,sched_arr_time
2247,sched_arr_time
2,act_dep_time
5,act_dep_time
31,act_dep_time
32,act_dep_time
33,act_dep_time
36,act_dep_time
51,act_dep_time
57,act_dep_time
62,act_dep_time
64,act_dep_time
65,act_dep_time
71,act_dep_time
72,act_dep_time
75,act_dep_time
78,act_dep_time
79,act_dep_time
87,act_dep_time
88,act_dep_time
91,act_dep_time
96,act_dep_time
98,act_dep_time
106,act_dep_time
111,act_dep_time
120,act_dep_time
122,act_dep_time
124,act_dep_time
128,act_dep_time
129,act_dep_time
135,act_dep_time
142,act_dep_time
146,act_dep_time
160,act_dep_time
190,act_dep_time
193,act_dep_time
195,act_dep_time
210,act_dep_time
211,act_dep_time
212,act_dep_time
213,act_dep_time
217,act_dep_time
220,act_dep_time
221,act_dep_time
250,act_dep_time
253,act_dep_time
254,act_dep_time
256,act_dep_time
257,act_dep_time
258,act_dep_time
259,act_dep_time
261,act_dep_time
262,act_dep_time
263,act_dep_time
264,act_dep_time
265,act_dep_time
266,act_dep_time
267,act_dep_time
268,act_dep_time
269,act_dep_time
271,act_dep_time
272,act_dep_time
273,act_dep_time
274,act_dep_time
276,act_dep_time
278,act_dep_time
280,act_dep_time
281,act_dep_time
286,act_dep_time
287,act_dep_time
289,act_dep_time
290,act_dep_time
291,act_dep_time
292,act_dep_time
294,act_dep_time
295,act_dep_time
296,act_dep_time
297,act_dep_time
298,act_dep_time
300,act_dep_time
303,act_dep_time
307,act_dep_time
308,act_dep_time
309,act_dep_time
310,act_dep_time
311,act_dep_time
312,act_dep_time
313,act_dep_time
314,act_dep_time
315,act_dep_time
316,act_dep_time
317,act_dep_time
318,act_dep_time
320,act_dep_time
321,act_dep_time
322,act_dep_time
323,act_dep_time
326,act_dep_time
327,act_dep_time
328,act_dep_time
329,act_dep_time
330,act_dep_time
331,act_dep_time
333,act_dep_time
334,act_dep_time
336,act_dep_time
338,act_dep_time
344,act_dep_time
349,act_dep_time
351,act_dep_time
352,act_dep_time
358,act_dep_time
359,act_dep_time
362,act_dep_time
365,act_dep_time
366,act_dep_time
374,act_dep_time
375,act_dep_time
378,act_dep_time
383,act_dep_time
385,act_dep_time
393,act_dep_time
398,act_dep_time
407,act_dep_time
409,act_dep_time
411,act_dep_time
415,act_dep_time
416,act_dep_time
422,act_dep_time
429,act_dep_time
433,act_dep_time
447,act_dep_time
480,act_dep_time
482,act_dep_time
497,act_dep_time
498,act_dep_time
499,act_dep_time
500,act_dep_time
504,act_dep_time
507,act_dep_time
508,act_dep_time
544,act_dep_time
547,act_dep_time
582,act_dep_time
597,act_dep_time
598,act_dep_time
599,act_dep_time
600,act_dep_time
607,act_dep_time
608,act_dep_time
639,act_dep_time
672,act_dep_time
674,act_dep_time
689,act_dep_time
690,act_dep_time
691,act_dep_time
692,act_dep_time
696,act_dep_time
699,act_dep_time
700,act_dep_time
734,act_dep_time
737,act_dep_time
756,act_dep_time
771,act_dep_time
772,act_dep_time
773,act_dep_time
777,act_dep_time
778,act_dep_time
779,act_dep_time
783,act_dep_time
792,act_dep_time
793,act_dep_time
794,act_dep_time
795,act_dep_time
796,act_dep_time
797,act_dep_time
798,act_dep_time
799,act_dep_time
800,act_dep_time
801,act_dep_time
802,act_dep_time
803,act_dep_time
804,act_dep_time
805,act_dep_time
806,act_dep_time
807,act_dep_time
808,act_dep_time
809,act_dep_time
810,act_dep_time
816,act_dep_time
821,act_dep_time
854,act_dep_time
856,act_dep_time
871,act_dep_time
872,act_dep_time
873,act_dep_time
874,act_dep_time
878,act_dep_time
881,act_dep_time
882,act_dep_time
913,act_dep_time
915,act_dep_time
916,act_dep_time
918,act_dep_time
919,act_dep_time
920,act_dep_time
932,act_dep_time
933,act_dep_time
936,act_dep_time
937,act_dep_time
942,act_dep_time
943,act_dep_time
946,act_dep_time
947,act_dep_time
948,act_dep_time
949,act_dep_time
955,act_dep_time
956,act_dep_time
958,act_dep_time
959,act_dep_time
962,act_dep_time
963,act_dep_time
994,act_dep_time
996,act_dep_time
998,act_dep_time
1001,act_dep_time
1008,act_dep_time
1018,act_dep_time
1025,act_dep_time
1030,act_dep_time
1032,act_dep_time
1035,act_dep_time
1036,act_dep_time
1037,act_dep_time
1038,act_dep_time
1043,act_dep_time
1047,act_dep_time
1049,act_dep_time
1050,act_dep_time
1054,act_dep_time
1056,act_dep_time
1063,act_dep_time
1080,act_dep_time
1113,act_dep_time
1115,act_dep_time
1130,act_dep_time
1131,act_dep_time
1132,act_dep_time
1133,act_dep_time
1137,act_dep_time
1140,act_dep_time
1141,act_dep_time
1170,act_dep_time
1173,act_dep_time
1174,act_dep_time
1178,act_dep_time
1181,act_dep_time
1182,act_dep_time
1189,act_dep_time
1191,act_dep_time
1192,act_dep_time
1196,act_dep_time
1198,act_dep_time
1199,act_dep_time
1204,act_dep_time
1205,act_dep_time
1211,act_dep_time
1212,act_dep_time
1213,act_dep_time
1214,act_dep_time
1219,act_dep_time
1220,act_dep_time
1221,act_dep_time
1224,act_dep_time
1230,act_dep_time
1235,act_dep_time
1237,act_dep_time
1238,act_dep_time
1244,act_dep_time
1245,act_dep_time
1248,act_dep_time
1251,act_dep_time
1252,act_dep_time
1260,act_dep_time
1261,act_dep_time
1264,act_dep_time
1269,act_dep_time
1271,act_dep_time
1279,act_dep_time
1284,act_dep_time
1293,act_dep_time
1295,act_dep_time
1297,act_dep_time
1301,act_dep_time
1302,act_dep_time
1308,act_dep_time
1315,act_dep_time
1319,act_dep_time
1327,act_dep_time
1329,act_dep_time
1331,act_dep_time
1332,act_dep_time
1333,act_dep_time
1335,act_dep_time
1337,act_dep_time
1338,act_dep_time
1343,act_dep_time
1347,act_dep_time
1348,act_dep_time
1350,act_dep_time
1353,act_dep_time
1357,act_dep_time
1359,act_dep_time
1362,act_dep_time
1366,act_dep_time
1368,act_dep_time
1377,act_dep_time
1379,act_dep_time
1383,act_dep_time
1384,act_dep_time
1385,act_dep_time
1386,act_dep_time
1389,act_dep_time
1392,act_dep_time
1393,act_dep_time
1395,act_dep_time
1410,act_dep_time
1412,act_dep_time
1415,act_dep_time
1416,act_dep_time
1422,act_dep_time
1423,act_dep_time
1424,act_dep_time
1425,act_dep_time
1459,act_dep_time
1461,act_dep_time
1479,act_dep_time
1481,act_dep_time
1482,act_dep_time
1483,act_dep_time
1484,act_dep_time
1485,act_dep_time
1486,act_dep_time
1488,act_dep_time
1494,act_dep_time
1499,act_dep_time
1501,act_dep_time
1502,act_dep_time
1508,act_dep_time
1509,act_dep_time
1512,act_dep_time
1515,act_dep_time
1516,act_dep_time
1524,act_dep_time
1525,act_dep_time
1528,act_dep_time
1533,act_dep_time
1535,act_dep_time
1543,act_dep_time
1548,act_dep_time
1557,act_dep_time
1559,act_dep_time
1561,act_dep_time
1565,act_dep_time
1566,act_dep_time
1572,act_dep_time
1579,act_dep_time
1583,act_dep_time
1589,act_dep_time
1590,act_dep_time
1591,act_dep_time
1592,act_dep_time
1593,act_dep_time
1594,act_dep_time
1596,act_dep_time
1599,act_dep_time
1601,act_dep_time
1606,act_dep_time
1607,act_dep_time
1617,act_dep_time
1618,act_dep_time
1619,act_dep_time
1623,act_dep_time
1625,act_dep_time
1633,act_dep_time
1637,act_dep_time
1638,act_dep_time
1639,act_dep_time
1640,act_dep_time
1641,act_dep_time
1642,act_dep_time
1643,act_dep_time
1644,act_dep_time
1645,act_dep_time
1646,act_dep_time
1647,act_dep_time
1648,act_dep_time
1649,act_dep_time
1650,act_dep_time
1651,act_dep_time
1652,act_dep_time
1653,act_dep_time
1654,act_dep_time
1655,act_dep_time
1656,act_dep_time
1657,act_dep_time
1658,act_dep_time
1659,act_dep_time
1660,act_dep_time
1733,act_dep_time
1737,act_dep_time
1739,act_dep_time
1743,act_dep_time
1747,act_dep_time
1752,act_dep_time
1763,act_dep_time
1768,act_dep_time
1801,act_dep_time
1803,act_dep_time
1818,act_dep_time
1819,act_dep_time
1820,act_dep_time
1821,act_dep_time
1825,act_dep_time
1828,act_dep_time
1829,act_dep_time
1865,act_dep_time
1868,act_dep_time
1903,act_dep_time
1918,act_dep_time
1919,act_dep_time
1920,act_dep_time
1921,act_dep_time
1928,act_dep_time
1929,act_dep_time
1960,act_dep_time
1993,act_dep_time
1995,act_dep_time
2010,act_dep_time
2011,act_dep_time
2012,act_dep_time
2013,act_dep_time
2017,act_dep_time
2020,act_dep_time
2021,act_dep_time
2055,act_dep_time
2060,act_dep_time
2093,act_dep_time
2095,act_dep_time
2110,act_dep_time
2111,act_dep_time
2112,act_dep_time
2113,act_dep_time
2117,act_dep_time
2120,act_dep_time
2121,act_dep_time
2150,act_dep_time
2151,act_dep_time
2152,act_dep_time
2153,act_dep_time
2154,act_dep_time
2165,act_dep_time
2198,act_dep_time
2200,act_dep_time
2215,act_dep_time
2216,act_dep_time
2217,act_dep_time
2218,act_dep_time
2222,act_dep_time
2225,act_dep_time
2226,act_dep_time
2325,act_dep_time
2326,act_dep_time
2328,act_dep_time
2355,act_dep_time
2356,act_dep_time
